ano_concessao_bolsa,tipo_bolsa,modalidade_ensino_bolsa,nome_curso_bolsa,turno,sexo_beneficiario,raca_beneficiario,municipio_beneficiario,instituicao_ensino,cpf
2012,Integral,Presencial,Pedagogia,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Administrao,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Administrao,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Pedagogia,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Pedagogia,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Pedagogia,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Design De Interiores,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Design De Interiores,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Engenharia De Produo,Matutino,Feminino,Parda,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Logstica,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Logstica,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Fisioterapia,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Comunicao Social - Publicidade E Propaganda,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Comunicao Social - Publicidade E Propaganda,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Comunicao Social - Jornalismo,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Engenharia Mecnica,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Engenharia Mecnica,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Produo Multimdia,Noturno,Masculino,Amarela,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Engenharia Mecnica,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Direito,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Fisioterapia,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Comunicao Social - Publicidade E Propaganda,Matutino,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Comunicao Social - Publicidade E Propaganda,Matutino,Feminino,Preta,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Comunicao Social - Publicidade E Propaganda,Matutino,Feminino,Parda,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Direito,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Direito,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Engenharia Eltrica,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Cincias Biolgicas,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Cincias Biolgicas,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Gesto Comercial,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Cincias Biolgicas,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Educao Fsica,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Integral,Presencial,Educao Fsica,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE SANTA CECLIA,
2012,Parcial,Presencial,Engenharia De Produo,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Engenharia De Produo,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Engenharia De Produo,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Cincias Contbeis,Noturno,Feminino,Preta,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Cincias Contbeis,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Biomedicina,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Biomedicina,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Direito,Noturno,Masculino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Direito,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Comrcio Exterior,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Comrcio Exterior,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Comrcio Exterior,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Comrcio Exterior,Noturno,Masculino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Comrcio Exterior,Noturno,Masculino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Comrcio Exterior,Noturno,Feminino,Preta,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Logstica,Noturno,Feminino,Preta,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Logstica,Noturno,Masculino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Logstica,Noturno,Masculino,Amarela,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Logstica,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Logstica,Noturno,Masculino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Engenharia Civil,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Administrao,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Administrao,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Gesto De Recursos Humanos,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Gesto Porturia,Noturno,Masculino,Preta,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Gesto Porturia,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Gesto Porturia,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Gesto Porturia,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Comrcio Exterior,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Administrao,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Comrcio Exterior,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Comrcio Exterior,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Comrcio Exterior,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Comrcio Exterior,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Comrcio Exterior,Noturno,Masculino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Comrcio Exterior,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Comrcio Exterior,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Comrcio Exterior,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Comrcio Exterior,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Comrcio Exterior,Noturno,Masculino,Amarela,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Comrcio Exterior,Noturno,Feminino,Preta,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Comrcio Exterior,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Comrcio Exterior,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Comrcio Exterior,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Logstica,Noturno,Masculino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Logstica,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Logstica,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Enfermagem,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Logstica,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Logstica,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Parcial,Presencial,Logstica,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Enfermagem,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Enfermagem,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Enfermagem,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Enfermagem,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO MONTE SERRAT,
2012,Integral,Presencial,Medicina,,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Administrao,Matutino,Feminino,Branca,SANTOS,ESCOLA SUPERIOR DE ADMINISTRAO E GESTO STRONG DA BAIXADA SANTISTA,
2012,Integral,Presencial,Relaes Internacionais,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Relaes Internacionais,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Relaes Internacionais,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Relaes Internacionais,Noturno,Feminino,Amarela,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Administrao,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Administrao,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Administrao,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Administrao,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Administrao,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Fisioterapia,Matutino,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Fisioterapia,Matutino,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Pedagogia,Noturno,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Biomedicina,Matutino,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Biomedicina,Matutino,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Enfermagem,Matutino,Feminino,Parda,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Enfermagem,Matutino,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Enfermagem,Matutino,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Radiologia,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Radiologia,Noturno,Feminino,Branca,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Anlise E Desenvolvimento De Sistemas,Noturno,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO LUSADA,
2012,Integral,Presencial,Cincias Biolgicas,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2012,Integral,Presencial,Engenharia Mecnica,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2012,Integral,Presencial,Engenharia Mecnica,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2012,Integral,Presencial,Engenharia Mecnica,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2012,Integral,Presencial,Engenharia Mecnica,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2012,Integral,Presencial,Direito,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE CATLICA DE SANTOS,
2012,Integral,Presencial,Arquitetura E Urbanismo,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE CATLICA DE SANTOS,
2012,Integral,Presencial,Arquitetura E Urbanismo,Matutino,Feminino,Parda,SANTOS,UNIVERSIDADE CATLICA DE SANTOS,
2012,Integral,Presencial,Direito,Noturno,Masculino,Preta,SANTOS,UNIVERSIDADE CATLICA DE SANTOS,
2012,Integral,Presencial,Direito,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE CATLICA DE SANTOS,
2012,Integral,Presencial,Direito,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE CATLICA DE SANTOS,
2012,Integral,EAD,Logstica,,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO INTERNACIONAL,
2012,Integral,EAD,Cincias Contbeis,,Feminino,Parda,SANTOS,UNIVERSIDADE DE FRANCA,
2012,Integral,Presencial,Engenharia Eltrica,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2012,Integral,Presencial,Direito,Matutino,Feminino,Parda,SANTOS,UNIVERSIDADE DE MOGI DAS CRUZES,
2012,Integral,EAD,Logstica,,Feminino,Preta,SANTOS,CENTRO UNIVERSITRIO INTERNACIONAL,
2012,Integral,EAD,Cincias Contbeis,,Feminino,Branca,SANTOS,UNIVERSIDADE DE SANTO AMARO,
2012,Integral,EAD,Servio Social,,Feminino,Branca,SANTOS,UNIVERSIDADE ANHANGUERA - UNIDERP,
2012,Integral,EAD,Servio Social,,Feminino,Parda,SANTOS,UNIVERSIDADE ANHANGUERA - UNIDERP,
2012,Integral,EAD,Pedagogia,,Feminino,Parda,SANTOS,FACULDADE EDUCACIONAL DA LAPA,
2012,Integral,Presencial,Cincias Sociais,Noturno,Masculino,Branca,SANTOS,FACULDADE GUARAPUAVA,
2012,Integral,Presencial,Pedagogia,Noturno,Feminino,Parda,SANTOS,FACULDADE DE EDUCAO CINCIAS E LETRAS DON DOMNICO,
2012,Integral,Presencial,Administrao,Noturno,Feminino,Branca,SANTOS,FACULDADE DE EDUCAO CINCIAS E LETRAS DON DOMNICO,
2012,Integral,Presencial,Logstica,Noturno,Feminino,Branca,SANTOS,FACULDADE DE EDUCAO CINCIAS E LETRAS DON DOMNICO,
2012,Parcial,Presencial,Comrcio Exterior,Noturno,Feminino,Branca,SANTOS,FACULDADE DE SO VICENTE,
2012,Integral,Presencial,Gesto Financeira,Noturno,Feminino,Parda,SANTOS,FACULDADE DE SO VICENTE,
2012,Parcial,Presencial,Gesto Financeira,Noturno,Feminino,Branca,SANTOS,FACULDADE DE SO VICENTE,
2012,Integral,Presencial,Administrao,Noturno,Feminino,Parda,SANTOS,FACULDADE DO GUARUJ,
2012,Integral,Presencial,Comrcio Exterior,Noturno,Feminino,Parda,SANTOS,FACULDADE DE SO VICENTE,
2012,Integral,Presencial,Engenharia,Matutino,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO DA FUNDAO EDUCACIONAL INACIANA PE SABIA DE MEDEIROS,
2012,Integral,Presencial,Sistemas De Informao,Noturno,Masculino,Parda,SANTOS,FACULDADE DO LITORAL SUL PAULISTA,
2012,Integral,Presencial,Enfermagem,Matutino,Feminino,Branca,SANTOS,FACULDADE DO LITORAL SUL PAULISTA,
2012,Integral,Presencial,Pedagogia,Noturno,Feminino,Branca,SANTOS,FACULDADE DE SO VICENTE,
2012,Parcial,Presencial,Administrao,Noturno,Feminino,Parda,SANTOS,FACULDADE DE SO VICENTE,
2012,Parcial,Presencial,Administrao,Noturno,Feminino,Branca,SANTOS,FACULDADE DE SO VICENTE,
2012,Integral,Presencial,Relaes Pblicas,Matutino,Feminino,Parda,SANTOS,FACULDADE PAULUS DE TECNOLOGIA E COMUNICAO,
2012,Parcial,Presencial,Cincia Da Computao,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE ANHANGUERA DE SO PAULO - UNIAN-SP,
2012,Integral,Presencial,Educao Fsica,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE CIDADE DE SO PAULO,
2012,Parcial,Presencial,Nutrio,Noturno,Feminino,Preta,SANTOS,UNIVERSIDADE ANHANGUERA DE SO PAULO - UNIAN-SP,
2012,Integral,Presencial,Hotelaria,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE ANHEMBI MORUMBI,
2012,Integral,EAD,Cincias Contbeis,,Feminino,Branca,SANTOS,UNIVERSIDADE DE SANTO AMARO,
2012,Integral,EAD,Servio Social,,Feminino,Parda,SANTOS,UNIVERSIDADE DE SANTO AMARO,
2012,Integral,EAD,Servio Social,,Masculino,Branca,SANTOS,UNIVERSIDADE DE SANTO AMARO,
2012,Integral,EAD,Pedagogia,,Feminino,Parda,SANTOS,UNIVERSIDADE DE SANTO AMARO,
2012,Integral,EAD,Anlise E Desenvolvimento De Sistemas,,Masculino,Branca,SANTOS,UNIVERSIDADE DE FRANCA,
2012,Integral,EAD,Gesto Comercial,,Masculino,Branca,SANTOS,CENTRO UNIVERSITRIO INTERNACIONAL,
2013,Integral,Presencial,Pedagogia,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Pedagogia,Noturno,Masculino,Preta,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Logstica,Matutino,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Logstica,Matutino,Masculino,Preta,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Logstica,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Administrao,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Administrao,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Administrao,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Administrao,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Propaganda E Marketing,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Propaganda E Marketing,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Administrao,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Administrao,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Marketing,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Servio Social,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Servio Social,Matutino,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Enfermagem,Matutino,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Enfermagem,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Biomedicina,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Administrao,Matutino,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Administrao,Matutino,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Comrcio Exterior,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Gesto Porturia,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Comrcio Exterior,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Comrcio Exterior,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Jornalismo,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Automao Industrial,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Fisioterapia,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Direito,Matutino,Feminino,Amarela,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Administrao,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Direito,Matutino,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Letras - Ingls,Matutino,Masculino,Preta,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Letras - Ingls,Matutino,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Gesto De Recursos Humanos,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Gesto De Recursos Humanos,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Gesto De Recursos Humanos,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Enfermagem,Noturno,Feminino,Preta,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Logstica,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Logstica,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Enfermagem,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Engenharia De Produo Mecnica,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Cincia Da Computao,Noturno,Feminino,Amarela,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Fisioterapia,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Engenharia De Produo Mecnica,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Matemtica,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Logstica,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Logstica,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Automao Industrial,Matutino,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Marketing,Matutino,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Servio Social,Noturno,Feminino,Preta,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Petrleo E Gs,Noturno,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Psicologia,Noturno,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Redes De Computadores,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Pedagogia,Matutino,Masculino,Preta,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Segurana Privada,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Segurana Privada,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Gesto Financeira,Matutino,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Psicologia,Noturno,Masculino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Fotografia,Noturno,Masculino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,EAD,Marketing,,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,EAD,Administrao,,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,EAD,Matemtica,,Feminino,Parda,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,EAD,Pedagogia,,Feminino,Branca,SANTOS,UNIVERSIDADE PAULISTA,
2013,Integral,Presencial,Comrcio Exterior,Noturno,Masculino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
2013,Integral,Presencial,Comrcio Exterior,Noturno,Masculino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
2013,Parcial,Presencial,Comrcio Exterior,Noturno,Masculino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
2013,Parcial,Presencial,Cincias Econmicas,Noturno,Masculino,Branca,SANTOS,FACULDADE ESAMC SANTOS,
2013,Parcial,Presencial,Comrcio Exterior,Noturno,Feminino,Preta,SANTOS,FACULDADE ESAMC SANTOS,
